,CustomerAge,PurchaseAmount,EmailOpens,Clicks,WebsiteVisits,Target,CustomerId
2229,85,238.4628376904737,10,6,39,0.0,2229
2230,68,163.787830996771,16,7,34,1.0,2230
2231,72,517.3255811879353,4,15,9,1.0,2231
2232,51,377.2364434889323,6,15,11,0.0,2232
2233,63,188.6525534875387,18,9,29,1.0,2233
2234,42,147.686212980314,17,8,25,0.0,2234
2235,82,260.4959393245689,8,9,37,0.0,2235
2236,65,660.5872480894508,10,12,10,0.0,2236
2237,55,706.3743805367178,8,12,12,1.0,2237
2238,70,381.7414855743573,9,6,33,1.0,2238
2239,71,558.2113697818946,5,10,11,1.0,2239
2240,56,126.00096695115927,19,9,31,0.0,2240
2241,80,193.96496807194526,12,3,36,0.0,2241
2242,74,236.20818556826327,14,10,27,0.0,2242
2243,51,576.5102261494424,7,15,11,1.0,2243
2244,81,672.3800628801466,7,16,12,0.0,2244
2245,56,406.4515000556362,10,8,25,1.0,2245
2246,46,302.14264894352624,12,9,27,1.0,2246
2247,41,167.9787957715377,15,6,27,1.0,2247
2248,53,492.5788850947228,12,6,28,1.0,2248
2249,84,338.25516528353796,12,8,36,0.0,2249
2250,63,670.666467096567,7,12,12,0.0,2250
2251,70,361.35963253802754,17,8,27,0.0,2251
2252,41,471.9444062452944,17,9,26,1.0,2252
2253,74,604.5718851117603,10,7,40,0.0,2253
2254,62,611.304462866363,10,3,40,0.0,2254
2255,68,572.2023222002956,6,13,10,0.0,2255
2256,63,360.639098735163,15,5,25,1.0,2256
2257,60,440.18244809639026,8,13,17,0.0,2257
2258,61,618.5419174493527,12,7,42,0.0,2258
2259,56,334.38039192781423,14,10,25,0.0,2259
2260,79,222.5197072508148,11,4,34,1.0,2260
2261,69,522.0254081670095,15,13,8,0.0,2261
2262,67,172.25609261662194,14,7,27,1.0,2262
2263,54,556.2405252859668,5,13,12,0.0,2263
2264,61,385.02500227954397,17,10,31,0.0,2264
2265,86,325.5003231318568,8,6,39,1.0,2265
2266,51,345.1088009734275,8,12,12,0.0,2266
2267,58,572.3167324602871,15,8,27,0.0,2267
2268,59,688.9430256068805,9,11,11,1.0,2268
2269,54,521.0517294475093,14,8,26,1.0,2269
2270,58,289.76551320025237,18,9,29,1.0,2270
2271,50,482.80720470953077,19,6,31,1.0,2271
2272,48,347.8327186329052,18,8,25,0.0,2272
2273,65,408.53090931896253,8,12,9,0.0,2273
2274,54,370.9674546845345,7,13,16,0.0,2274
2275,44,279.07492596780787,13,6,28,1.0,2275
2276,61,177.40053462281844,14,7,22,1.0,2276
2277,63,649.1517983399935,9,4,38,0.0,2277
2278,81,184.10260521369082,11,6,37,0.0,2278
2279,59,326.1603636908475,15,7,31,0.0,2279
2280,61,381.5258259712882,8,5,40,1.0,2280
2281,48,257.309645005021,16,9,33,0.0,2281
2282,66,389.9622671964032,15,6,24,1.0,2282
2283,55,383.48874183425687,10,14,11,0.0,2283
2284,60,694.1170664877445,5,14,13,0.0,2284
2285,69,472.89938194134277,7,11,11,1.0,2285
2286,62,399.7578690013344,12,6,25,0.0,2286
2287,72,510.6632256728101,9,4,37,1.0,2287
2288,69,595.6306376681789,11,9,37,0.0,2288
2289,79,719.5358438615781,6,13,10,1.0,2289
2290,92,458.0714237707442,11,6,38,0.0,2290
2291,74,500.3126583881046,3,13,13,0.0,2291
2292,55,356.57028833673235,18,6,28,1.0,2292
2293,56,686.6800487556133,6,12,12,0.0,2293
2294,66,589.9973158541418,9,6,36,1.0,2294
2295,60,160.85314480656922,17,6,23,0.0,2295
2296,69,498.5795686215962,6,13,20,1.0,2296
2297,79,690.2971332226152,6,12,12,1.0,2297
2298,61,321.5093636710409,15,8,27,1.0,2298
2299,41,272.7916043924791,14,10,29,1.0,2299
2300,85,361.5481214434021,11,7,39,0.0,2300
2301,55,605.3939259253119,8,13,12,0.0,2301
2302,71,649.9045206255628,10,7,36,0.0,2302
2303,67,551.5662902612206,4,11,16,1.0,2303
2304,84,412.16229272758767,8,16,10,0.0,2304
2305,80,189.79482188675644,16,10,23,1.0,2305
2306,81,180.751376263443,10,4,35,1.0,2306
2307,63,583.8204451099775,4,12,10,1.0,2307
2308,70,576.8403248295288,7,13,12,1.0,2308
2309,73,410.56462412235146,10,14,12,1.0,2309
2310,61,650.7114091617578,7,12,13,1.0,2310
2311,82,673.1424503985436,6,12,11,1.0,2311
2312,57,236.95812063723452,16,5,26,1.0,2312
2313,69,478.6088843745709,7,12,14,0.0,2313
2314,61,595.3311194501557,14,7,26,1.0,2314
2315,69,493.3895892468597,6,12,12,1.0,2315
2316,63,482.7928191604899,15,8,27,0.0,2316
2317,48,331.8354590486706,14,7,23,0.0,2317
2318,49,498.73896565187823,12,10,26,0.0,2318
2319,63,536.8213870034974,9,7,40,1.0,2319
2320,69,637.2004523472824,7,13,10,1.0,2320
2321,82,578.8413896848338,8,6,33,0.0,2321
2322,59,570.2170624900657,11,8,30,0.0,2322
2323,81,594.1918270215211,9,15,17,1.0,2323
2324,74,276.35976453914543,10,6,37,1.0,2324
2325,71,505.3281912055968,6,13,16,1.0,2325
2326,64,531.5697996215138,7,4,36,1.0,2326
2327,61,628.9329077106961,10,12,14,0.0,2327
2328,61,197.1211858969719,15,7,25,1.0,2328
2329,63,135.1073751617481,15,9,30,1.0,2329
2330,52,444.6511808356118,15,9,26,1.0,2330
2331,74,283.0287217743792,12,3,39,1.0,2331
2332,51,554.8384194272362,7,13,7,1.0,2332
2333,61,675.9059185311712,5,12,14,0.0,2333
2334,73,585.7067225216033,10,11,11,1.0,2334
2335,60,150.81826572478025,15,8,27,0.0,2335
2336,70,400.93431602394213,6,13,8,1.0,2336
2337,65,417.4708101751504,13,16,7,0.0,2337
2338,55,236.353484285974,12,7,25,1.0,2338
2339,58,587.0476620557471,4,16,13,1.0,2339
2340,81,406.9432321144428,12,5,38,1.0,2340
2341,79,259.54841879846236,7,4,42,1.0,2341
2342,59,143.10187329328667,15,7,26,0.0,2342
2343,69,244.00178019261188,9,5,42,1.0,2343
2344,41,592.3468431831157,14,8,28,1.0,2344
2345,75,539.5880053978215,7,14,13,0.0,2345
2346,60,734.999297304035,6,15,14,0.0,2346
2347,56,725.8887086677332,7,18,8,1.0,2347
2348,81,410.64458315680815,7,6,36,1.0,2348
2349,61,656.2769771456663,5,13,14,1.0,2349
2350,85,254.44848510222903,9,8,37,0.0,2350
2351,61,447.31438541418504,13,9,24,0.0,2351
2352,61,243.46844383901185,15,7,32,0.0,2352
2353,41,517.7104274095338,17,8,25,0.0,2353
2354,77,351.02482522336584,5,12,8,0.0,2354
2355,57,488.837949713786,17,6,30,0.0,2355
2356,51,158.96908421862358,15,9,25,1.0,2356
2357,56,541.7827260782115,13,8,24,1.0,2357
2358,41,259.0602138861518,15,8,26,1.0,2358
2359,69,630.6527487669816,6,13,13,1.0,2359
2360,44,348.8761165239371,13,6,27,1.0,2360
2361,61,339.48854117854614,9,6,37,0.0,2361
2362,61,476.26649825991325,8,4,39,1.0,2362
2363,86,624.2862604701065,13,9,34,0.0,2363
2364,68,180.2221762135647,9,5,35,1.0,2364
2365,80,760.237899382721,4,12,9,0.0,2365
2366,49,408.45001096029665,14,9,25,0.0,2366
2367,51,705.5840073768356,8,15,13,0.0,2367
2368,43,298.098727182796,11,6,26,1.0,2368
2369,87,391.2030576704307,10,9,40,0.0,2369
2370,63,735.7368683825704,9,13,8,1.0,2370
2371,59,513.2755052068132,5,12,10,1.0,2371
2372,76,421.9831877070516,7,8,35,1.0,2372
2373,60,119.89551231132313,15,9,29,1.0,2373
2374,66,187.7130228606407,15,9,26,0.0,2374
2375,69,424.42638890765187,19,8,26,0.0,2375
2376,61,661.3186815212998,4,12,13,0.0,2376
2377,61,445.4744590244047,11,7,42,0.0,2377
2378,60,380.22191777504923,7,14,14,1.0,2378
2379,77,378.2486600031391,8,5,40,1.0,2379
2380,55,483.99643551796305,6,17,16,0.0,2380
2381,65,402.8740585771933,10,3,38,1.0,2381
2382,78,586.4612269315062,10,4,38,1.0,2382
2383,74,540.1721049427395,12,4,33,0.0,2383
2384,75,201.1548556806879,7,4,37,0.0,2384
2385,57,746.2515069095365,8,17,12,0.0,2385
2386,52,341.16590406341356,17,5,27,1.0,2386
2387,65,524.4924509941393,13,6,35,1.0,2387
2388,63,178.61922331953255,12,10,26,0.0,2388
2389,85,488.65256759645354,14,7,41,0.0,2389
2390,51,425.7997486286344,3,12,12,1.0,2390
2391,45,324.80663959905644,19,7,27,0.0,2391
2392,61,168.26280634023115,8,6,37,0.0,2392
2393,68,234.28921258593326,8,7,40,0.0,2393
2394,74,205.11944163057368,10,4,39,1.0,2394
2395,41,227.47464473974662,16,7,31,0.0,2395
2396,55,359.0088641119179,10,10,11,0.0,2396
2397,54,649.0359130435853,8,15,13,1.0,2397
2398,67,324.2295520825175,7,12,13,0.0,2398
2399,75,462.692845306249,11,3,35,1.0,2399
2400,57,378.94683710453137,6,11,8,0.0,2400
2401,76,623.1291140171695,8,6,33,1.0,2401
2402,59,767.2160958238286,7,11,15,1.0,2402
2403,52,220.4965202352717,16,7,32,1.0,2403
2404,91,461.06643612928445,11,6,36,1.0,2404
2405,68,123.72260654150463,17,8,25,1.0,2405
2406,62,616.5763860950753,9,7,39,0.0,2406
2407,83,416.2637810139378,10,8,38,1.0,2407
2408,63,131.17934419471172,18,9,33,1.0,2408
2409,53,477.8249965739873,4,14,10,1.0,2409
2410,73,347.65623631200475,12,14,11,1.0,2410
2411,80,502.5427752929463,8,12,14,1.0,2411
2412,43,438.2639076590483,15,8,33,1.0,2412
2413,65,390.2460549403054,10,5,38,0.0,2413
2414,75,498.0238656125327,7,14,20,1.0,2414
2415,67,368.38695231482774,3,13,10,0.0,2415
2416,60,230.02013238989161,13,7,30,0.0,2416
2417,68,359.07021099179207,10,12,14,1.0,2417
2418,58,505.6743785117638,13,6,29,0.0,2418
2419,61,226.26751571251407,10,4,33,1.0,2419
2420,75,601.7329496089578,6,13,13,1.0,2420
2421,76,477.94280265853445,4,13,14,0.0,2421
2422,52,220.7294084810399,20,8,27,0.0,2422
2423,74,473.33953535113085,8,7,36,1.0,2423
2424,41,333.9311315947009,17,7,25,0.0,2424
2425,70,506.07127896943393,12,11,16,0.0,2425
2426,60,400.49748239718855,13,9,25,0.0,2426
2427,54,350.72113796010035,12,8,27,1.0,2427
2428,76,458.70726219026477,5,18,14,0.0,2428
2429,51,383.9400310049733,15,13,23,1.0,2429
2430,80,488.05430250984034,14,6,42,1.0,2430
2431,54,323.0796477075586,5,14,13,1.0,2431
2432,54,338.2771471647609,15,7,30,1.0,2432
2433,73,188.26480944593646,9,7,35,0.0,2433
2434,57,201.33865289337442,15,8,24,1.0,2434
2435,61,584.6492796982068,9,14,11,1.0,2435
2436,53,534.4325684801345,17,8,33,0.0,2436
2437,83,592.5747828023575,9,4,41,1.0,2437
2438,70,194.27256496792933,13,5,41,0.0,2438
2439,41,315.36149228048623,17,8,26,0.0,2439
2440,72,395.6731766722301,16,8,35,1.0,2440
2441,88,232.06425322966828,14,6,37,0.0,2441
2442,42,485.06178620493813,17,9,29,1.0,2442
2443,71,674.675276634247,5,10,12,0.0,2443
2444,49,552.6370967163293,12,8,31,1.0,2444
2445,67,314.1581459208871,7,10,11,1.0,2445
2446,67,416.1752795546113,13,12,6,1.0,2446
2447,52,515.3214899802076,11,7,27,1.0,2447
2448,67,488.58422490519837,10,8,39,1.0,2448
2449,58,748.2510283122605,9,12,10,0.0,2449
2450,65,188.0180307198306,13,5,37,0.0,2450
2451,66,452.512343201057,8,8,39,0.0,2451
2452,64,588.8328216979003,11,12,13,0.0,2452
2453,47,127.48046401666086,17,8,26,1.0,2453
2454,61,361.6258176871169,13,8,27,0.0,2454
2455,69,408.6649525418629,20,9,23,1.0,2455
2456,49,203.73365535903253,16,8,27,1.0,2456
2457,67,443.93149573108485,6,14,8,0.0,2457
2458,59,423.77019968589116,11,8,25,0.0,2458
2459,79,389.4674643239796,13,6,33,0.0,2459
2460,55,530.4266922084801,15,6,27,0.0,2460
2461,62,277.76706534450227,17,8,30,0.0,2461
2462,59,240.66323261021856,13,8,25,1.0,2462
2463,62,642.584310768973,10,6,42,0.0,2463
2464,83,606.4565273637409,8,9,36,1.0,2464
2465,63,124.20644504950013,15,6,28,0.0,2465
2466,47,487.6570215002173,16,11,25,1.0,2466
2467,65,364.06403917434943,10,13,11,0.0,2467
2468,61,123.46774546639176,13,6,23,1.0,2468
2469,72,294.110802823511,9,8,40,1.0,2469
2470,65,241.9794807399411,16,12,27,1.0,2470
2471,78,511.4661935500127,14,7,24,0.0,2471
2472,67,508.22695051198923,10,8,35,0.0,2472
2473,41,590.988619392687,21,14,29,1.0,2473
2474,78,508.641321152791,7,5,36,0.0,2474
2475,62,314.94522109546347,21,7,24,1.0,2475
2476,72,502.47455386315625,12,6,40,0.0,2476
2477,69,599.734942921337,17,8,25,1.0,2477
2478,51,657.9695224556388,8,16,13,1.0,2478
2479,71,683.2238644303559,7,13,10,1.0,2479
2480,68,619.7988574432271,10,8,42,1.0,2480
2481,82,365.68911804272483,6,14,11,1.0,2481
2482,84,655.3443037893862,7,11,14,0.0,2482
2483,67,576.8949194040499,8,9,33,0.0,2483
2484,49,577.6455141082376,13,7,26,0.0,2484
2485,63,213.3749519587327,14,7,30,0.0,2485
2486,51,356.9252137848797,15,8,26,1.0,2486
2487,64,643.4718753457961,5,11,15,1.0,2487
2488,75,281.25918745565536,12,6,39,0.0,2488
2489,61,454.23170299263427,8,10,37,0.0,2489
2490,64,436.2136034240197,10,14,11,0.0,2490
2491,68,323.39394006050713,13,4,37,0.0,2491
2492,70,376.3441612903239,11,7,40,1.0,2492
2493,69,369.3031483858178,17,8,28,0.0,2493
2494,42,330.18927709632385,17,6,25,0.0,2494
2495,83,401.6658046960853,11,5,37,1.0,2495
2496,72,306.3084905812634,10,5,34,1.0,2496
2497,72,237.89289607108898,13,7,38,0.0,2497
2498,82,183.20148889015132,9,6,37,1.0,2498
2499,78,256.02957402091715,10,5,32,1.0,2499
2500,80,445.15238433783367,9,4,36,1.0,2500
2501,74,695.1965694235348,8,15,11,1.0,2501
2502,51,192.93132274701833,14,8,28,0.0,2502
2503,68,213.19212530859775,6,6,37,1.0,2503
2504,44,477.1522766691326,16,7,27,0.0,2504
2505,56,459.5275819632719,9,16,13,0.0,2505
2506,100,626.2347252214026,12,5,42,0.0,2506
2507,77,660.0158055990828,10,13,14,0.0,2507
2508,61,320.11046314908515,11,7,37,0.0,2508
2509,51,451.8759464189154,10,12,13,1.0,2509
2510,79,416.6122092729414,15,6,39,1.0,2510
2511,60,148.7808874563226,11,10,24,1.0,2511
2512,70,367.6614911961965,6,18,11,0.0,2512
2513,72,246.17036184493435,10,6,33,1.0,2513
2514,53,489.6145607192345,16,9,25,1.0,2514
2515,78,411.79010604187,10,7,33,1.0,2515
2516,65,315.17789015947704,10,13,14,1.0,2516
2517,61,490.0230984613334,9,8,37,0.0,2517
2518,52,317.60818754364357,13,8,25,0.0,2518
2519,56,560.317658832261,6,11,12,1.0,2519
2520,56,214.91695927233843,16,7,27,1.0,2520
2521,80,380.3732919131108,12,7,28,1.0,2521
2522,68,789.7850874782293,7,12,12,0.0,2522
2523,71,195.98789859282311,11,7,37,1.0,2523
2524,64,249.119525835571,12,8,28,0.0,2524
2525,79,279.0688205018066,14,5,36,1.0,2525
2526,59,231.789162268078,13,11,32,1.0,2526
2527,61,295.56611520703484,14,10,33,0.0,2527
2528,95,560.8737945246421,12,4,36,1.0,2528
2529,53,757.3007580825498,5,13,13,1.0,2529
2530,79,259.0853928548969,7,7,43,1.0,2530
2531,45,376.04546959457525,14,6,26,1.0,2531
2532,60,422.08049636108535,13,10,24,1.0,2532
2533,45,365.69546243828404,14,8,25,0.0,2533
2534,70,372.69743315649055,10,7,36,0.0,2534
2535,62,404.06799787102653,6,14,16,1.0,2535
2536,74,549.2274860076269,9,11,12,0.0,2536
2537,84,356.59526557855116,11,3,40,1.0,2537
2538,52,699.8260476261121,5,12,14,1.0,2538
2539,75,534.1661359898676,15,7,35,1.0,2539
2540,67,225.65935379077865,7,6,33,0.0,2540
2541,62,203.3743357559031,10,6,37,0.0,2541
2542,72,604.9954321814764,7,4,35,1.0,2542
2543,61,572.3991105926038,5,11,15,1.0,2543
2544,99,580.3224592684694,8,8,36,0.0,2544
2545,59,138.49404907753654,13,10,26,1.0,2545
2546,51,567.9926520955988,7,12,16,0.0,2546
2547,69,424.3189921423558,9,8,37,0.0,2547
2548,75,731.7439959456535,6,10,14,1.0,2548
2549,95,207.82889913255667,8,7,35,1.0,2549
2550,41,227.81832620119556,13,7,27,1.0,2550
2551,41,309.2037738046364,13,9,23,1.0,2551
2552,73,534.2623229557717,19,12,25,1.0,2552
2553,78,620.0528243845779,7,8,40,1.0,2553
2554,56,796.4350636008777,7,13,14,1.0,2554
2555,70,780.0048083646756,6,15,11,0.0,2555
2556,41,112.91146036373367,12,8,27,0.0,2556
2557,65,333.3770873123973,4,14,10,1.0,2557
2558,68,382.32734138721844,9,16,10,1.0,2558
2559,84,330.9424274174338,14,5,36,1.0,2559
2560,64,566.6598351836097,12,6,37,0.0,2560
2561,65,747.4015357143854,4,18,13,1.0,2561
2562,45,201.54885908434568,13,8,29,0.0,2562
2563,57,413.6354342936572,14,11,24,0.0,2563
2564,56,759.5073726819855,9,16,11,0.0,2564
2565,50,337.2285506063472,17,9,28,0.0,2565
2566,65,210.73635025686414,10,8,37,0.0,2566
2567,71,534.3286885414662,4,11,13,1.0,2567
2568,83,344.13950212114804,10,5,34,0.0,2568
2569,62,593.0524180723435,7,15,16,0.0,2569
2570,65,524.9427553594808,7,12,11,0.0,2570
2571,51,318.49950415832177,7,14,11,1.0,2571
2572,52,597.0588893726988,18,10,24,0.0,2572
2573,54,376.33471648797973,13,9,31,0.0,2573
2574,90,542.0790701874587,7,13,12,1.0,2574
2575,43,577.7625120369864,12,8,24,0.0,2575
2576,69,186.3715801176678,16,6,29,1.0,2576
2577,64,202.72642524717162,14,8,30,0.0,2577
2578,57,505.9272270407639,21,8,24,1.0,2578
2579,92,287.8072292122543,13,4,46,0.0,2579
2580,78,551.6212820828482,9,7,38,1.0,2580
2581,78,293.05140662516624,9,4,36,1.0,2581
2582,54,126.26193881025073,15,7,26,1.0,2582
2583,87,413.33721470449086,10,9,38,1.0,2583
2584,85,256.3763527221621,9,5,40,0.0,2584
2585,48,481.34468353691085,18,9,26,1.0,2585
2586,51,624.1878202837526,9,14,10,1.0,2586
2587,62,762.5653073091797,9,13,12,0.0,2587
2588,66,543.6642950602106,7,7,39,1.0,2588
2589,74,248.58021787195617,11,6,40,1.0,2589
2590,87,552.0775359657503,12,5,36,0.0,2590
2591,60,624.4511519588714,5,14,11,1.0,2591
2592,54,437.7863044627062,15,7,23,1.0,2592
2593,65,717.8088141253729,5,14,7,1.0,2593
2594,83,441.1737939025807,10,7,35,0.0,2594
2595,41,338.34172203297635,15,6,26,1.0,2595
2596,48,421.9541073257767,16,6,27,0.0,2596
2597,67,455.99914018959595,4,14,12,0.0,2597
2598,67,199.47259423267866,19,8,28,1.0,2598
2599,70,462.12804065491076,14,10,39,0.0,2599
2600,51,424.5857008518841,6,14,15,1.0,2600
2601,81,199.15840357983728,9,5,36,0.0,2601
2602,58,310.2715504467744,4,10,16,1.0,2602
2603,53,608.0765066860329,5,13,14,1.0,2603
2604,48,287.452903905316,20,7,32,1.0,2604
2605,53,478.6323756299934,19,7,27,0.0,2605
2606,48,293.8364351734202,18,9,32,1.0,2606
2607,61,398.1416896367311,11,5,33,0.0,2607
2608,63,309.4716366795386,13,8,26,1.0,2608
2609,77,628.7816476435796,8,12,11,1.0,2609
2610,71,484.5081893873344,10,14,6,0.0,2610
2611,53,782.2461484717314,7,12,12,1.0,2611
2612,52,568.7120234332797,15,9,27,1.0,2612
2613,54,525.5336723020679,12,7,29,1.0,2613
2614,80,610.9471325806466,8,10,38,0.0,2614
2615,61,330.0784473451016,18,5,33,1.0,2615
2616,47,372.85089442685114,21,7,30,0.0,2616
2617,75,523.6253703535398,9,6,37,0.0,2617
2618,79,501.11150321988515,10,3,41,0.0,2618
2619,89,596.4325118466807,9,5,35,0.0,2619
2620,62,461.0022033557807,13,7,30,0.0,2620
2621,72,798.9635070319457,5,11,9,0.0,2621
2622,75,330.7678419174796,10,4,36,0.0,2622
2623,79,718.1688936973148,6,12,11,0.0,2623
2624,79,501.8410631880055,10,5,34,0.0,2624
2625,46,448.7793581553591,15,7,30,1.0,2625
2626,89,319.65944147404946,7,6,38,1.0,2626
2627,81,544.944878287281,6,5,35,1.0,2627
2628,70,601.1842509503235,6,10,33,0.0,2628
2629,50,217.08874614507585,11,9,22,0.0,2629
2630,67,616.4934501871851,6,13,12,1.0,2630
2631,69,502.1460662603598,9,11,9,1.0,2631
2632,66,794.8785784544898,4,15,12,1.0,2632
2633,78,394.628079757524,7,6,43,1.0,2633
2634,81,421.8768851605019,9,16,14,1.0,2634
2635,65,297.11023635869793,11,8,25,0.0,2635
2636,56,430.38081101014683,16,6,28,1.0,2636
2637,74,347.28379196129237,9,14,13,1.0,2637
2638,44,405.7649409084064,13,9,27,1.0,2638
2639,78,616.30013199766,10,7,38,0.0,2639
2640,73,526.6777659523467,17,6,28,0.0,2640
2641,52,143.16003296241183,16,12,27,1.0,2641
2642,56,796.7610405821433,13,12,10,1.0,2642
2643,48,452.3761926149008,14,8,30,0.0,2643
2644,64,239.5176039138716,14,6,37,1.0,2644
2645,47,116.08388369301751,19,6,27,1.0,2645
2646,61,393.9284917831542,9,12,14,1.0,2646
2647,51,720.7062011360119,7,11,14,0.0,2647
2648,55,120.60326922313024,13,9,28,1.0,2648
2649,64,224.24217877286242,14,9,31,0.0,2649
2650,45,481.0797417140889,16,7,26,0.0,2650
2651,90,447.1941625900862,9,7,32,1.0,2651
2652,80,543.540498076494,9,3,36,1.0,2652
2653,85,525.613746875126,12,4,35,1.0,2653
2654,58,334.7946796896843,4,15,15,1.0,2654
2655,73,747.3305953561343,4,13,16,0.0,2655
2656,64,271.2455987983117,10,8,36,1.0,2656
2657,73,581.1622957125842,7,12,15,0.0,2657
2658,56,425.7011966986116,13,8,33,1.0,2658
2659,80,242.62782333369674,9,7,39,0.0,2659
2660,43,588.3533157834775,16,8,28,0.0,2660
2661,56,549.1964184827814,6,13,11,0.0,2661
2662,60,138.2449208427228,11,8,26,0.0,2662
2663,55,769.2584019411418,4,12,14,1.0,2663
2664,79,447.27124316470133,8,6,33,0.0,2664
2665,41,452.60466701087444,19,7,27,1.0,2665
2666,83,417.3361370677698,8,7,41,0.0,2666
2667,62,569.0215978407141,10,5,39,1.0,2667
2668,60,126.23539647467334,13,11,26,0.0,2668
2669,71,441.5053989858024,4,12,10,1.0,2669
2670,48,340.12769463731917,15,9,27,1.0,2670
2671,60,147.53577199371793,16,6,23,0.0,2671
2672,57,455.8942679700625,14,10,21,1.0,2672
2673,49,302.89507288726395,19,7,22,0.0,2673
2674,54,443.60731523139054,12,10,10,0.0,2674
2675,61,161.655634936122,10,5,34,0.0,2675
2676,78,512.7168527574773,10,6,41,1.0,2676
2677,61,568.5665613477022,8,4,41,1.0,2677
2678,65,503.56986248393423,8,11,10,1.0,2678
2679,52,386.4668087463491,16,6,26,0.0,2679
2680,71,421.5664467055032,5,14,14,1.0,2680
2681,71,464.87684667726523,10,7,40,1.0,2681
2682,71,165.94735457444824,12,8,38,1.0,2682
2683,72,549.4355095783917,8,15,11,0.0,2683
2684,68,625.6606861019393,9,12,6,0.0,2684
2685,78,609.9139688825696,8,7,35,0.0,2685
2686,69,496.85455038991927,9,17,9,1.0,2686
2687,41,484.9431994607046,15,7,23,1.0,2687
2688,72,602.8666446723154,10,10,12,1.0,2688
2689,61,564.2359353332895,18,6,25,0.0,2689
2690,44,305.205061073121,17,10,22,1.0,2690
2691,52,266.3567165377641,16,10,27,0.0,2691
2692,54,544.6995793601304,16,8,28,0.0,2692
2693,53,134.12975669006167,16,5,25,1.0,2693
2694,58,176.82884253750163,22,8,24,0.0,2694
2695,69,150.3781729461818,15,8,25,1.0,2695
2696,75,723.1238787224372,9,10,11,0.0,2696
2697,51,315.1976374514565,6,16,15,0.0,2697
2698,81,582.2120061935536,11,5,39,1.0,2698
2699,78,531.1212197319207,8,15,7,0.0,2699
2700,58,111.97238663844567,16,9,33,1.0,2700
2701,75,506.8061368339005,4,16,19,1.0,2701
2702,75,201.53241211206745,14,6,26,0.0,2702
2703,65,415.9562388613599,14,9,26,1.0,2703
2704,57,442.88580706160684,12,9,25,1.0,2704
2705,75,548.8885094984499,8,11,13,0.0,2705
2706,66,329.85456746543827,8,13,12,0.0,2706
2707,55,431.5031141399289,12,7,29,1.0,2707
2708,61,722.5990039667054,7,13,13,0.0,2708
2709,90,512.9588958899367,9,4,40,0.0,2709
2710,46,516.6793802881061,14,6,31,1.0,2710
2711,80,408.2496665399349,7,11,14,0.0,2711
2712,59,545.5550904316765,18,7,26,1.0,2712
2713,61,317.8747908175018,10,3,33,0.0,2713
2714,58,116.5683589834756,15,7,29,0.0,2714
2715,61,573.2619067012447,11,8,35,0.0,2715
2716,71,771.4924217927161,6,11,14,0.0,2716
2717,63,431.2235167345009,18,7,24,0.0,2717
2718,49,223.4039489270781,14,7,27,0.0,2718
2719,66,433.3547874984399,5,13,10,1.0,2719
2720,84,538.6305079834535,11,10,12,0.0,2720
2721,69,599.9372290046956,11,5,42,0.0,2721
2722,44,183.30285151230362,11,9,33,1.0,2722
2723,79,714.7270980959086,8,12,14,1.0,2723
2724,94,302.7383762655237,11,9,35,0.0,2724
2725,65,706.207223020258,4,12,11,1.0,2725
2726,65,560.932886824754,16,7,27,1.0,2726
2727,68,319.47199727721693,16,6,28,1.0,2727
2728,57,488.87482051171014,5,11,14,1.0,2728
2729,60,703.088446295938,7,13,14,0.0,2729
2730,77,569.4466123659031,5,11,14,1.0,2730
2731,91,495.3800337469666,14,5,35,1.0,2731
2732,80,465.186326110978,11,7,38,1.0,2732
2733,66,234.91553436595018,10,5,42,1.0,2733
